aciertos,errores,tiempo_promedio,intentos,score,grado,operacion_recomendada,descripcion
9,6,59.94,1,-20.97,1,suma,"Bajo desempeño en suma, reforzar bases."
7,14,36.84,4,-25.42,1,suma,"Bajo desempeño en suma, reforzar bases."
1,2,43.24,5,-22.62,1,suma,"Bajo desempeño en suma, reforzar bases."
20,6,55.51,1,3.245000000000001,3,resta,"Desempeño regular en resta, practicar más."
5,7,15.19,2,-8.094999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
19,3,18.9,5,24.05,6,division,"Excelente desempeño en division, puede avanzar."
2,17,28.69,2,-35.845,1,suma,"Bajo desempeño en suma, reforzar bases."
7,6,18.34,4,-4.17,2,suma,"Bajo desempeño en suma, reforzar bases."
11,13,34.08,2,-14.54,1,suma,"Bajo desempeño en suma, reforzar bases."
20,0,29.81,5,25.095,6,division,"Excelente desempeño en division, puede avanzar."
9,15,35.2,4,-22.1,1,suma,"Bajo desempeño en suma, reforzar bases."
17,13,16.51,2,6.244999999999999,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
7,14,21.96,4,-17.98,1,suma,"Bajo desempeño en suma, reforzar bases."
15,6,48.5,3,-3.25,2,suma,"Bajo desempeño en suma, reforzar bases."
16,7,44.0,5,-0.5,2,suma,"Bajo desempeño en suma, reforzar bases."
10,5,56.35,5,-15.675,1,suma,"Bajo desempeño en suma, reforzar bases."
19,6,12.15,1,22.925,6,division,"Excelente desempeño en division, puede avanzar."
3,18,10.07,1,-26.035,1,suma,"Bajo desempeño en suma, reforzar bases."
10,10,53.12,1,-21.56,1,suma,"Bajo desempeño en suma, reforzar bases."
6,4,59.28,4,-23.64,1,suma,"Bajo desempeño en suma, reforzar bases."
14,2,35.73,3,7.135000000000002,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
19,2,8.44,4,30.78,6,division,"Excelente desempeño en division, puede avanzar."
16,2,33.95,4,12.024999999999999,5,division,"Excelente desempeño en division, puede avanzar."
6,4,45.28,5,-16.64,1,suma,"Bajo desempeño en suma, reforzar bases."
18,0,18.11,5,26.945,6,division,"Excelente desempeño en division, puede avanzar."
4,1,24.35,1,-5.675000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
17,11,25.02,5,4.99,3,resta,"Desempeño regular en resta, practicar más."
11,3,7.17,2,13.915,5,division,"Excelente desempeño en division, puede avanzar."
5,9,24.59,4,-15.795,1,suma,"Bajo desempeño en suma, reforzar bases."
1,12,54.92,3,-43.46,1,suma,"Bajo desempeño en suma, reforzar bases."
6,13,43.49,1,-29.245,1,suma,"Bajo desempeño en suma, reforzar bases."
18,2,5.62,4,30.19,6,division,"Excelente desempeño en division, puede avanzar."
12,9,6.25,3,7.375,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
10,5,22.94,5,1.0299999999999994,3,resta,"Desempeño regular en resta, practicar más."
5,17,10.09,1,-20.545,1,suma,"Bajo desempeño en suma, reforzar bases."
8,0,39.85,2,-3.9250000000000007,2,suma,"Bajo desempeño en suma, reforzar bases."
2,10,37.61,1,-29.805,1,suma,"Bajo desempeño en suma, reforzar bases."
6,17,9.92,3,-18.46,1,suma,"Bajo desempeño en suma, reforzar bases."
3,16,44.15,1,-40.075,1,suma,"Bajo desempeño en suma, reforzar bases."
2,20,54.48,2,-53.239999999999995,1,suma,"Bajo desempeño en suma, reforzar bases."
14,19,26.31,3,-13.655,1,suma,"Bajo desempeño en suma, reforzar bases."
16,5,20.43,4,14.285,5,division,"Excelente desempeño en division, puede avanzar."
19,12,45.47,3,-2.7349999999999994,2,suma,"Bajo desempeño en suma, reforzar bases."
4,16,15.81,2,-23.905,1,suma,"Bajo desempeño en suma, reforzar bases."
7,9,40.41,3,-19.705,1,suma,"Bajo desempeño en suma, reforzar bases."
9,19,13.96,5,-17.48,1,suma,"Bajo desempeño en suma, reforzar bases."
14,12,8.56,5,5.72,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
4,6,11.5,4,-6.75,1,suma,"Bajo desempeño en suma, reforzar bases."
3,10,55.02,3,-36.510000000000005,1,suma,"Bajo desempeño en suma, reforzar bases."
17,19,43.18,4,-16.09,1,suma,"Bajo desempeño en suma, reforzar bases."
16,17,15.97,3,-1.4850000000000003,2,suma,"Bajo desempeño en suma, reforzar bases."
15,3,24.38,1,13.31,5,division,"Excelente desempeño en division, puede avanzar."
18,6,52.02,2,0.9899999999999984,3,resta,"Desempeño regular en resta, practicar más."
11,2,13.67,1,12.165,5,division,"Excelente desempeño en division, puede avanzar."
19,15,55.74,4,-12.370000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
14,5,52.43,2,-5.715,1,suma,"Bajo desempeño en suma, reforzar bases."
20,8,47.06,2,4.469999999999999,3,resta,"Desempeño regular en resta, practicar más."
13,4,14.3,1,12.85,5,division,"Excelente desempeño en division, puede avanzar."
17,0,50.81,4,8.594999999999999,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
2,14,18.0,1,-26.0,1,suma,"Bajo desempeño en suma, reforzar bases."
8,19,25.27,4,-25.134999999999998,1,suma,"Bajo desempeño en suma, reforzar bases."
6,19,52.49,5,-42.745000000000005,1,suma,"Bajo desempeño en suma, reforzar bases."
20,9,57.95,2,-2.4750000000000014,2,suma,"Bajo desempeño en suma, reforzar bases."
20,4,43.77,4,12.114999999999998,5,division,"Excelente desempeño en division, puede avanzar."
3,6,20.38,4,-13.19,1,suma,"Bajo desempeño en suma, reforzar bases."
17,20,19.01,5,-5.505000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
19,8,27.57,1,12.215,5,division,"Excelente desempeño en division, puede avanzar."
20,7,38.35,5,10.325,5,division,"Excelente desempeño en division, puede avanzar."
20,16,27.89,5,2.0549999999999997,3,resta,"Desempeño regular en resta, practicar más."
1,16,9.41,1,-26.705,1,suma,"Bajo desempeño en suma, reforzar bases."
15,18,49.88,4,-21.94,1,suma,"Bajo desempeño en suma, reforzar bases."
2,19,19.43,1,-34.215,1,suma,"Bajo desempeño en suma, reforzar bases."
4,1,50.61,5,-18.805,1,suma,"Bajo desempeño en suma, reforzar bases."
1,7,19.02,4,-18.009999999999998,1,suma,"Bajo desempeño en suma, reforzar bases."
2,8,33.5,3,-24.75,1,suma,"Bajo desempeño en suma, reforzar bases."
1,9,16.3,5,-19.65,1,suma,"Bajo desempeño en suma, reforzar bases."
15,15,39.51,1,-12.254999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
18,7,24.6,3,13.2,5,division,"Excelente desempeño en division, puede avanzar."
9,13,27.11,5,-15.055,1,suma,"Bajo desempeño en suma, reforzar bases."
20,14,33.3,1,2.3500000000000014,3,resta,"Desempeño regular en resta, practicar más."
9,6,26.85,5,-4.425000000000001,2,suma,"Bajo desempeño en suma, reforzar bases."
20,7,35.72,5,11.64,5,division,"Excelente desempeño en division, puede avanzar."
15,4,10.28,1,18.86,6,division,"Excelente desempeño en division, puede avanzar."
17,11,9.39,5,12.805,5,division,"Excelente desempeño en division, puede avanzar."
1,15,28.85,5,-34.925,1,suma,"Bajo desempeño en suma, reforzar bases."
6,4,15.29,2,-1.6449999999999996,2,suma,"Bajo desempeño en suma, reforzar bases."
2,7,45.1,4,-29.05,1,suma,"Bajo desempeño en suma, reforzar bases."
3,18,10.21,1,-26.105,1,suma,"Bajo desempeño en suma, reforzar bases."
3,18,37.29,5,-39.644999999999996,1,suma,"Bajo desempeño en suma, reforzar bases."
5,5,11.37,3,-3.1849999999999996,2,suma,"Bajo desempeño en suma, reforzar bases."
8,1,35.73,1,-3.3649999999999984,2,suma,"Bajo desempeño en suma, reforzar bases."
10,4,23.82,3,2.09,3,resta,"Desempeño regular en resta, practicar más."
11,17,44.95,4,-25.975,1,suma,"Bajo desempeño en suma, reforzar bases."
17,9,35.76,1,2.620000000000001,3,resta,"Desempeño regular en resta, practicar más."
18,8,57.84,4,-4.920000000000002,2,suma,"Bajo desempeño en suma, reforzar bases."
6,8,39.2,5,-19.6,1,suma,"Bajo desempeño en suma, reforzar bases."
10,20,16.53,2,-18.265,1,suma,"Bajo desempeño en suma, reforzar bases."
3,10,51.71,2,-34.855000000000004,1,suma,"Bajo desempeño en suma, reforzar bases."
2,1,53.48,1,-24.24,1,suma,"Bajo desempeño en suma, reforzar bases."
11,1,37.36,5,1.8200000000000003,3,resta,"Desempeño regular en resta, practicar más."
6,15,34.81,4,-27.905,1,suma,"Bajo desempeño en suma, reforzar bases."
18,0,14.72,3,28.64,6,division,"Excelente desempeño en division, puede avanzar."
12,6,24.65,2,2.6750000000000007,3,resta,"Desempeño regular en resta, practicar más."
15,4,34.29,4,6.855,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
17,20,53.15,1,-22.575,1,suma,"Bajo desempeño en suma, reforzar bases."
20,16,29.52,1,1.2400000000000002,3,resta,"Desempeño regular en resta, practicar más."
3,8,33.9,2,-22.95,1,suma,"Bajo desempeño en suma, reforzar bases."
6,13,21.86,5,-18.43,1,suma,"Bajo desempeño en suma, reforzar bases."
14,10,54.13,4,-14.065000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
15,2,37.32,5,8.34,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
15,19,50.04,2,-23.52,1,suma,"Bajo desempeño en suma, reforzar bases."
0,0,44.68,5,-22.34,1,suma,"Bajo desempeño en suma, reforzar bases."
13,7,29.83,3,0.5850000000000009,3,resta,"Desempeño regular en resta, practicar más."
1,7,36.26,3,-26.63,1,suma,"Bajo desempeño en suma, reforzar bases."
2,19,23.29,2,-36.144999999999996,1,suma,"Bajo desempeño en suma, reforzar bases."
0,13,41.44,4,-40.22,1,suma,"Bajo desempeño en suma, reforzar bases."
12,12,8.2,4,1.9000000000000004,3,resta,"Desempeño regular en resta, practicar más."
16,10,43.79,3,-4.895,2,suma,"Bajo desempeño en suma, reforzar bases."
16,0,31.4,2,16.3,6,division,"Excelente desempeño en division, puede avanzar."
19,14,53.47,3,-9.735,1,suma,"Bajo desempeño en suma, reforzar bases."
11,2,5.29,4,16.355,6,division,"Excelente desempeño en division, puede avanzar."
9,2,19.86,4,5.07,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
6,18,59.4,4,-44.7,1,suma,"Bajo desempeño en suma, reforzar bases."
18,15,39.87,2,-6.434999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
5,3,44.56,4,-16.78,1,suma,"Bajo desempeño en suma, reforzar bases."
17,19,10.49,3,0.2549999999999999,3,resta,"Desempeño regular en resta, practicar más."
4,5,10.12,5,-4.56,2,suma,"Bajo desempeño en suma, reforzar bases."
6,9,55.02,4,-29.01,1,suma,"Bajo desempeño en suma, reforzar bases."
17,14,30.52,1,-2.26,2,suma,"Bajo desempeño en suma, reforzar bases."
9,20,10.17,1,-17.085,1,suma,"Bajo desempeño en suma, reforzar bases."
12,18,52.0,4,-29.0,1,suma,"Bajo desempeño en suma, reforzar bases."
8,6,14.07,1,-0.03500000000000014,2,suma,"Bajo desempeño en suma, reforzar bases."
1,1,7.6,5,-3.3,2,suma,"Bajo desempeño en suma, reforzar bases."
12,9,53.79,4,-16.395,1,suma,"Bajo desempeño en suma, reforzar bases."
13,8,31.24,3,-1.6199999999999992,2,suma,"Bajo desempeño en suma, reforzar bases."
12,3,43.33,5,-2.164999999999999,2,suma,"Bajo desempeño en suma, reforzar bases."
6,8,50.57,2,-25.285,1,suma,"Bajo desempeño en suma, reforzar bases."
14,12,38.7,3,-9.350000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
8,4,56.8,5,-18.4,1,suma,"Bajo desempeño en suma, reforzar bases."
8,9,36.96,2,-15.98,1,suma,"Bajo desempeño en suma, reforzar bases."
4,3,24.48,5,-8.74,1,suma,"Bajo desempeño en suma, reforzar bases."
6,11,52.59,5,-30.795,1,suma,"Bajo desempeño en suma, reforzar bases."
12,16,15.75,1,-7.875,1,suma,"Bajo desempeño en suma, reforzar bases."
7,20,33.44,5,-32.72,1,suma,"Bajo desempeño en suma, reforzar bases."
7,6,43.4,5,-16.7,1,suma,"Bajo desempeño en suma, reforzar bases."
11,10,41.25,2,-13.625,1,suma,"Bajo desempeño en suma, reforzar bases."
3,4,13.84,1,-6.92,1,suma,"Bajo desempeño en suma, reforzar bases."
5,9,15.6,2,-11.3,1,suma,"Bajo desempeño en suma, reforzar bases."
18,14,47.74,4,-8.870000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
7,1,29.04,4,-2.0199999999999996,2,suma,"Bajo desempeño en suma, reforzar bases."
4,4,25.6,3,-10.8,1,suma,"Bajo desempeño en suma, reforzar bases."
7,18,34.63,3,-30.315,1,suma,"Bajo desempeño en suma, reforzar bases."
0,15,19.61,1,-32.305,1,suma,"Bajo desempeño en suma, reforzar bases."
12,13,26.28,4,-8.64,1,suma,"Bajo desempeño en suma, reforzar bases."
12,15,53.35,5,-25.175,1,suma,"Bajo desempeño en suma, reforzar bases."
14,5,56.62,1,-7.809999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
17,2,39.58,3,11.21,5,division,"Excelente desempeño en division, puede avanzar."
8,4,47.47,3,-13.735,1,suma,"Bajo desempeño en suma, reforzar bases."
5,1,42.91,1,-12.954999999999998,1,suma,"Bajo desempeño en suma, reforzar bases."
5,13,20.83,3,-19.915,1,suma,"Bajo desempeño en suma, reforzar bases."
13,16,57.45,3,-26.725,1,suma,"Bajo desempeño en suma, reforzar bases."
17,14,35.33,1,-4.664999999999999,2,suma,"Bajo desempeño en suma, reforzar bases."
17,4,42.53,5,6.734999999999999,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
17,0,39.58,5,14.21,5,division,"Excelente desempeño en division, puede avanzar."
0,16,35.99,4,-41.995000000000005,1,suma,"Bajo desempeño en suma, reforzar bases."
4,17,31.63,3,-33.315,1,suma,"Bajo desempeño en suma, reforzar bases."
12,7,21.32,5,2.84,3,resta,"Desempeño regular en resta, practicar más."
14,13,24.7,1,-3.8499999999999996,2,suma,"Bajo desempeño en suma, reforzar bases."
8,1,21.86,1,3.5700000000000003,3,resta,"Desempeño regular en resta, practicar más."
0,3,30.05,3,-19.525,1,suma,"Bajo desempeño en suma, reforzar bases."
18,1,50.73,2,9.135000000000002,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
19,12,15.26,1,12.370000000000001,5,division,"Excelente desempeño en division, puede avanzar."
14,11,46.97,1,-11.985,1,suma,"Bajo desempeño en suma, reforzar bases."
17,8,35.42,5,4.289999999999999,3,resta,"Desempeño regular en resta, practicar más."
5,18,41.9,3,-37.95,1,suma,"Bajo desempeño en suma, reforzar bases."
14,10,6.0,1,10.0,5,division,"Excelente desempeño en division, puede avanzar."
6,18,12.9,2,-21.45,1,suma,"Bajo desempeño en suma, reforzar bases."
1,4,28.44,5,-18.22,1,suma,"Bajo desempeño en suma, reforzar bases."
11,2,15.68,2,11.16,5,division,"Excelente desempeño en division, puede avanzar."
11,16,14.52,2,-9.26,1,suma,"Bajo desempeño en suma, reforzar bases."
6,3,31.35,5,-8.175,1,suma,"Bajo desempeño en suma, reforzar bases."
18,17,35.45,2,-7.225000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
13,13,43.03,1,-15.015,1,suma,"Bajo desempeño en suma, reforzar bases."
1,0,36.48,5,-16.24,1,suma,"Bajo desempeño en suma, reforzar bases."
16,11,17.19,1,6.904999999999999,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
7,5,47.33,5,-17.165,1,suma,"Bajo desempeño en suma, reforzar bases."
4,3,6.91,3,0.04499999999999993,3,resta,"Desempeño regular en resta, practicar más."
1,0,8.68,2,-2.34,2,suma,"Bajo desempeño en suma, reforzar bases."
13,6,15.65,1,9.175,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
4,6,38.82,2,-20.41,1,suma,"Bajo desempeño en suma, reforzar bases."
12,7,8.78,4,9.11,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
3,4,36.5,4,-18.25,1,suma,"Bajo desempeño en suma, reforzar bases."
7,6,48.49,5,-19.245,1,suma,"Bajo desempeño en suma, reforzar bases."
5,1,49.23,1,-16.115,1,suma,"Bajo desempeño en suma, reforzar bases."
4,19,50.94,5,-45.97,1,suma,"Bajo desempeño en suma, reforzar bases."
18,5,44.93,1,6.035,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
19,2,22.01,2,23.994999999999997,6,division,"Excelente desempeño en division, puede avanzar."
9,20,12.69,5,-18.345,1,suma,"Bajo desempeño en suma, reforzar bases."
8,4,25.81,3,-2.9049999999999994,2,suma,"Bajo desempeño en suma, reforzar bases."
2,2,12.0,4,-5.0,2,suma,"Bajo desempeño en suma, reforzar bases."
11,16,21.54,2,-12.77,1,suma,"Bajo desempeño en suma, reforzar bases."
6,5,36.28,1,-13.64,1,suma,"Bajo desempeño en suma, reforzar bases."
16,0,26.72,4,18.64,6,division,"Excelente desempeño en division, puede avanzar."
14,20,46.17,2,-25.085,1,suma,"Bajo desempeño en suma, reforzar bases."
1,1,23.51,4,-11.255,1,suma,"Bajo desempeño en suma, reforzar bases."
2,8,59.2,5,-37.6,1,suma,"Bajo desempeño en suma, reforzar bases."
11,0,15.1,1,14.45,5,division,"Excelente desempeño en division, puede avanzar."
8,9,23.92,3,-9.46,1,suma,"Bajo desempeño en suma, reforzar bases."
15,10,10.0,4,10.0,5,division,"Excelente desempeño en division, puede avanzar."
18,1,42.21,4,13.395,5,division,"Excelente desempeño en division, puede avanzar."
11,15,34.59,4,-17.795,1,suma,"Bajo desempeño en suma, reforzar bases."
6,14,13.33,2,-15.665,1,suma,"Bajo desempeño en suma, reforzar bases."
15,11,36.39,5,-4.695,2,suma,"Bajo desempeño en suma, reforzar bases."
5,0,14.15,2,2.925,3,resta,"Desempeño regular en resta, practicar más."
2,19,56.4,5,-52.7,1,suma,"Bajo desempeño en suma, reforzar bases."
9,0,48.48,2,-6.239999999999998,1,suma,"Bajo desempeño en suma, reforzar bases."
17,16,45.31,2,-12.655000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
9,10,10.09,3,-2.045,2,suma,"Bajo desempeño en suma, reforzar bases."
14,13,33.41,1,-8.204999999999998,1,suma,"Bajo desempeño en suma, reforzar bases."
20,3,22.77,5,24.115000000000002,6,division,"Excelente desempeño en division, puede avanzar."
6,5,14.32,4,-2.66,2,suma,"Bajo desempeño en suma, reforzar bases."
4,17,51.69,5,-43.345,1,suma,"Bajo desempeño en suma, reforzar bases."
2,20,34.32,5,-43.16,1,suma,"Bajo desempeño en suma, reforzar bases."
16,11,44.9,4,-6.949999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
11,4,20.43,5,5.785,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
18,2,19.13,5,23.435000000000002,6,division,"Excelente desempeño en division, puede avanzar."
7,17,44.51,5,-33.754999999999995,1,suma,"Bajo desempeño en suma, reforzar bases."
17,3,45.19,2,6.905000000000001,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
10,0,53.61,3,-6.805,1,suma,"Bajo desempeño en suma, reforzar bases."
13,20,39.45,3,-23.725,1,suma,"Bajo desempeño en suma, reforzar bases."
3,1,25.85,2,-8.425,1,suma,"Bajo desempeño en suma, reforzar bases."
18,19,42.76,3,-13.879999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
8,18,56.53,1,-39.265,1,suma,"Bajo desempeño en suma, reforzar bases."
17,16,48.77,5,-14.385000000000002,1,suma,"Bajo desempeño en suma, reforzar bases."
6,14,34.99,1,-26.495,1,suma,"Bajo desempeño en suma, reforzar bases."
8,5,49.28,3,-16.14,1,suma,"Bajo desempeño en suma, reforzar bases."
16,2,45.72,5,6.140000000000001,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
13,2,56.05,2,-5.024999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
3,10,44.97,5,-31.485,1,suma,"Bajo desempeño en suma, reforzar bases."
7,1,33.16,4,-4.079999999999998,2,suma,"Bajo desempeño en suma, reforzar bases."
8,20,37.94,2,-32.97,1,suma,"Bajo desempeño en suma, reforzar bases."
10,11,9.85,1,-1.4249999999999998,2,suma,"Bajo desempeño en suma, reforzar bases."
10,16,7.03,4,-7.515000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
16,14,33.82,4,-5.91,1,suma,"Bajo desempeño en suma, reforzar bases."
16,9,58.99,3,-10.995000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
0,11,48.79,3,-40.894999999999996,1,suma,"Bajo desempeño en suma, reforzar bases."
19,8,45.34,2,3.3299999999999983,3,resta,"Desempeño regular en resta, practicar más."
18,9,39.66,5,2.6700000000000017,3,resta,"Desempeño regular en resta, practicar más."
11,20,53.93,5,-34.965,1,suma,"Bajo desempeño en suma, reforzar bases."
